"YEAR","CARRIER","CARRIER_NAME","MANUFACTURE_YEAR","UNIQUE_CARRIER_NAME","AIRCRAFT_STATUS","OPERATING_STATUS","NUMBER_OF_SEATS","MANUFACTURER","AIRCRAFT_TYPE","MODEL","CAPACITY_IN_POUNDS","ACQUISITION_DATE","AIRLINE_ID","UNIQUE_CARRIER",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-07-06,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2012-10-01,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2013-07-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-01-03,19393,"WN",
2020,"WN","Southwest Airlines Co.",2008,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-07-01,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2013-08-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-08-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2013-05-31,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-07-03,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-08-14,19393,"WN",
2020,"WN","Southwest Airlines Co.",2009,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-09-04,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-07-18,19393,"WN",
2020,"WN","Southwest Airlines Co.",2008,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-08-20,19393,"WN",
2020,"WN","Southwest Airlines Co.",2008,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-05-29,19393,"WN",
2020,"WN","Southwest Airlines Co.",2008,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BD",36200,2014-08-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","N",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-07-25,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-07-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-07-31,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-08-03,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","N",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-08-07,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-08-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-76N",36200,2013-03-27,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-76N",36200,2013-04-02,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7K9",36200,2014-02-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7K9",36200,2014-02-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-76Q",36200,2014-02-06,19393,"WN",
2020,"WN","Southwest Airlines Co.",1999,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7L9",36200,2014-10-27,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7L9",36200,2014-11-10,19393,"WN",
2020,"WN","Southwest Airlines Co.",1999,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-76N",36200,2014-11-21,19393,"WN",
2020,"WN","Southwest Airlines Co.",2002,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7Q8",36200,2014-11-26,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-08-31,19393,"WN",
2020,"WN","Southwest Airlines Co.",2002,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-79P",36200,2014-12-18,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7CT",36200,2014-12-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-76N",36200,2015-01-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7CT",36200,2015-02-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7BK",36200,2015-11-20,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7CT",36200,2015-02-26,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-79P",36200,2015-03-30,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-79P",36200,2015-03-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7CT",36200,2015-03-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7CT",36200,2015-06-02,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-09-29,19393,"WN",
2020,"WN","Southwest Airlines Co.",1999,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7L9",36200,2015-06-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7CT",36200,2015-05-06,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-79P",36200,2015-06-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-79P",36200,2015-08-17,19393,"WN",
2020,"WN","Southwest Airlines Co.",2004,"Southwest Airlines Co.","b","Y",143,"THEBOEINGCO","6121","B-737-752",36200,2015-02-17,19393,"WN",
2020,"WN","Southwest Airlines Co.",2005,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-752",36200,2015-10-09,19393,"WN",
2020,"WN","Southwest Airlines Co.",1999,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7L9",36200,2015-12-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2003,"Southwest Airlines Co.","b","Y",143,"THEBOEINGCO","6121","B-737-752",36200,2015-11-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-73V",36200,2015-12-22,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-10-04,19393,"WN",
2020,"WN","Southwest Airlines Co.",2006,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-752",36200,2015-08-21,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-752",36200,2015-04-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2007,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-76N",36200,2015-09-02,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-10-09,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-11-02,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-10-31,19393,"WN",
2020,"WN","Southwest Airlines Co.",2004,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7Q8",36200,2015-12-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2004,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7Q8",36200,2015-12-18,19393,"WN",
2020,"WN","Southwest Airlines Co.",2005,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7Q8",36200,2015-12-11,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-11-14,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-11-17,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","N",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-11-29,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","N",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-12-04,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-12-21,19393,"WN",
2020,"WN","Southwest Airlines Co.",2000,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2000-12-26,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2001-01-11,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","N",143,"THEBOEINGCO","6121","B-737-7H4",36200,2001-01-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","N",143,"THEBOEINGCO","6121","B-737-7H4",36200,2001-02-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2001-03-06,19393,"WN",
2020,"WN","Southwest Airlines Co.",2001,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7H4",36200,2001-03-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",1998,"Southwest Airlines Co.","O","Y",143,"THEBOEINGCO","6121","B-737-7AD",36200,2000-03-31,19393,"WN",
2020,"WN","Southwest Airlines Co.",1998,"Southwest Airlines Co.","a","Y",143,"THEBOEINGCO","6121","B-737-7Q8",36200,2000-03-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-03-08,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-03-27,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-04-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-04-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-04-30,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-05-07,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-05-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-05-18,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-06-04,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-06-14,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-06-25,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-06-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-07-10,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-07-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-07-25,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-08-01,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-08-17,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-09-04,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-09-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-09-27,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-10-02,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-11-01,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-11-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-11-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-11-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-12-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-12-14,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-12-19,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","b","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-04-19,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","b","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-05-24,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","b","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-06-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","b","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-06-11,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","b","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-06-21,19393,"WN",
2020,"WN","Southwest Airlines Co.",2012,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2012-12-20,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-01-18,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-01-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-01-25,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-02-14,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-02-27,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-03-04,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-03-26,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-03-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-04-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-09-17,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-09-27,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-09-30,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-11-04,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-11-08,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-11-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","b","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-12-03,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","b","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-12-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2013,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2013-12-19,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-03-26,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-03-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-04-08,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-04-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-04-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-05-06,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-05-20,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-05-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-06-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-06-06,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-06-18,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-06-19,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-06-26,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-07-23,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-07-30,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-07-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-07-28,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-08-06,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-12-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-12-08,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-08-11,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-08-20,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-08-15,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-09-05,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-09-24,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-09-29,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-10-16,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-11-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-12-17,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-12-09,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-12-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2014,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2014-12-29,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-01-12,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-01-20,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-02-10,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-02-11,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-02-17,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-03-11,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-03-25,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-04-09,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-04-22,19393,"WN",
2020,"WN","Southwest Airlines Co.",2015,"Southwest Airlines Co.","O","Y",175,"THEBOEINGCO","6141","B-737-8H4",43800,2015-05-07,19393,"WN",
