,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,OPERATING_STATUS,MANUFACTURER,MODEL,CAPACITY_IN_POUNDS
2014,B6,JetBlue Airways,2013,Y,EMBRAER,E190-100,25200
2015,B6,JetBlue Airways,2013,Y,EMBRAER,E190-100,25200
2016,B6,JetBlue Airways,2013,Y,EMBRAER,E190-100,25200
2017,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2018,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2019,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2020,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2021,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2022,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2023,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2024,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2025,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2026,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2027,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2028,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2029,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2030,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2031,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2032,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2033,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2034,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2035,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2036,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2037,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2038,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2039,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2040,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2041,B6,JetBlue Airways,2004,Y,AIRBUS,A320-232,37400
2042,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2043,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2044,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2045,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2046,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2047,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2048,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2049,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2050,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2051,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2052,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2053,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2054,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2055,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2056,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2057,B6,JetBlue Airways,2005,Y,AIRBUS,A320-232,37400
2058,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2059,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2060,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2061,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2062,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2063,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2064,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2065,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2066,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2067,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2068,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2069,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2070,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2071,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2072,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2073,B6,JetBlue Airways,2006,Y,AIRBUS,A320-232,37400
2074,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2075,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2076,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2077,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2078,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2079,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2080,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2081,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2082,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2083,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2084,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2085,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2086,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2087,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2088,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2089,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2090,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2091,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2092,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2093,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2094,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2095,B6,JetBlue Airways,2008,Y,AIRBUS,A320-232,38400
2096,B6,JetBlue Airways,2009,Y,AIRBUS,A320-232,38400
2097,B6,JetBlue Airways,2009,Y,AIRBUS,A320-232,38400
2098,B6,JetBlue Airways,2009,Y,AIRBUS,A320-232,38400
2099,B6,JetBlue Airways,2011,Y,AIRBUS,A320-232,38300
2100,B6,JetBlue Airways,2011,Y,AIRBUS,A320-232,38300
2101,B6,JetBlue Airways,2011,Y,AIRBUS,A320-232,38300
2102,B6,JetBlue Airways,2011,Y,AIRBUS,A320-232,38300
2103,B6,JetBlue Airways,2012,Y,AIRBUS,A320-232,37400
2104,B6,JetBlue Airways,2012,Y,AIRBUS,A320-232,37400
2105,B6,JetBlue Airways,2012,Y,AIRBUS,A320-232,37400
2106,B6,JetBlue Airways,2012,Y,AIRBUS,A320-232,37400
2107,B6,JetBlue Airways,2012,Y,AIRBUS,A320-232,37400
2108,B6,JetBlue Airways,2012,Y,AIRBUS,A320-232,37400
2109,B6,JetBlue Airways,2012,Y,AIRBUS,A320-232,37400
2110,B6,JetBlue Airways,2013,Y,AIRBUS,A320-232,37400
2111,B6,JetBlue Airways,2013,Y,AIRBUS,A320-232,37400
2112,B6,JetBlue Airways,2013,Y,AIRBUS,A320-232,37400
2113,B6,JetBlue Airways,2013,Y,AIRBUS,A321-231,43400
2114,B6,JetBlue Airways,2013,Y,AIRBUS,A321-231,43400
2115,B6,JetBlue Airways,2013,Y,AIRBUS,A321-231,43400
2116,B6,JetBlue Airways,2013,Y,AIRBUS,A321-231,43400
2117,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2118,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2119,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2120,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2121,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2122,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2123,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2124,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2125,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2126,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2127,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2128,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2129,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2130,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2131,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2132,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2133,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2134,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2135,B6,JetBlue Airways,2015,Y,AIRBUS,A321-231,43400
2136,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2137,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2138,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2139,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2140,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2141,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2142,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2143,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2144,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2145,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2146,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2147,B6,JetBlue Airways,2016,Y,AIRBUS,A321-231,43400
2148,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2149,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2150,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2151,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2152,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2153,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2154,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2155,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2156,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2157,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2158,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2159,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2160,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2161,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2162,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2163,B6,JetBlue Airways,2017,Y,AIRBUS,A321-231,43400
2164,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2165,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2166,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2167,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2168,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2169,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2170,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2171,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2172,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2173,B6,JetBlue Airways,2018,Y,AIRBUS,A321-231,43400
2174,B6,JetBlue Airways,2019,Y,AIRBUS,A321-271NX,43400
2175,B6,JetBlue Airways,2019,Y,AIRBUS,A321-271NX,43400
2176,B6,JetBlue Airways,2019,Y,AIRBUS,A321-271NX,43400
2177,B6,JetBlue Airways,2019,Y,AIRBUS,A321-271NX,43400
2178,B6,JetBlue Airways,2019,Y,AIRBUS,A321-271NX,43400
2179,B6,JetBlue Airways,2019,Y,AIRBUS,A321-271NX,43400
2180,B6,JetBlue Airways,2020,Y,AIRBUS,A321-271NX,43400
2181,B6,JetBlue Airways,2020,Y,AIRBUS,A220-300,0
2182,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2183,B6,JetBlue Airways,2007,Y,AIRBUS,A320-232,37400
2184,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2185,B6,JetBlue Airways,2014,Y,AIRBUS,A321-231,43400
2186,B6,JetBlue Airways,2020,Y,AIRBUS,A321-271NX,43400
2187,B6,JetBlue Airways,2020,Y,AIRBUS,A321-271NX,43400
2188,B6,JetBlue Airways,2020,Y,AIRBUS,A321-271NX,43400
2189,B6,JetBlue Airways,2020,Y,AIRBUS,A321-271NX,43400
2190,B6,JetBlue Airways,2020,Y,AIRBUS,A321-271NX,43400
2191,B6,JetBlue Airways,2020,Y,AIRBUS,A321-271NX,43400
2192,B6,JetBlue Airways,2005,Y,EMBRAER,E190-100,26200
2193,B6,JetBlue Airways,2005,Y,EMBRAER,E190-100,26200
2194,B6,JetBlue Airways,2005,Y,EMBRAER,E190-100,26200
2195,B6,JetBlue Airways,2005,Y,EMBRAER,E190-100,26200
2196,B6,JetBlue Airways,2005,Y,EMBRAER,E190-100,26200
2197,B6,JetBlue Airways,2005,Y,EMBRAER,E190-100,26200
2198,B6,JetBlue Airways,2005,Y,EMBRAER,E190-100,26200
2199,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2200,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2201,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2202,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2203,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2204,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2205,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2206,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2207,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2208,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2209,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2210,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2211,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2212,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2213,B6,JetBlue Airways,2006,Y,EMBRAER,E190-100,26200
2214,B6,JetBlue Airways,2007,Y,EMBRAER,E190-100,26200
2215,B6,JetBlue Airways,2007,Y,EMBRAER,E190-100,26200
2216,B6,JetBlue Airways,2007,Y,EMBRAER,E190-100,26200
2217,B6,JetBlue Airways,2007,Y,EMBRAER,E190-100,26200
2218,B6,JetBlue Airways,2007,Y,EMBRAER,E190-100,26200
2219,B6,JetBlue Airways,2007,Y,EMBRAER,E190-100,26200
2220,B6,JetBlue Airways,2007,Y,EMBRAER,E190-100,26200
2221,B6,JetBlue Airways,2008,Y,EMBRAER,E190-100,26200
2222,B6,JetBlue Airways,1999,Y,AIRBUS,A320-232,37400
2223,B6,JetBlue Airways,1999,Y,AIRBUS,A320-232,37400
2224,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2225,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2226,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2227,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2228,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2229,B6,JetBlue Airways,2000,Y,AIRBUS,A320-232,37400
2230,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2231,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2232,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2233,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2234,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2235,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2236,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2237,B6,JetBlue Airways,2001,Y,AIRBUS,A320-232,37400
2238,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2239,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2240,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2241,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2242,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2243,B6,JetBlue Airways,2002,Y,AIRBUS,A320-232,37400
2244,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2245,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2246,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2247,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2248,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2249,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2250,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2251,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2252,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2253,B6,JetBlue Airways,2003,Y,AIRBUS,A320-232,37400
2422,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2423,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2424,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2425,DL,Delta Air Lines Inc.,2004,Y,BOEING,717-200-PSGR,29600
2426,DL,Delta Air Lines Inc.,2005,Y,BOEING,717-200-PSGR,29600
2427,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2428,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2429,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2430,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2431,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2432,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2433,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2434,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2435,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2436,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2437,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2438,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2439,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2440,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2441,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2442,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2443,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2444,DL,Delta Air Lines Inc.,1999,Y,BOEING,717-200-PSGR,29600
2445,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2446,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2447,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2448,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2449,DL,Delta Air Lines Inc.,2000,Y,BOEING,717-200-PSGR,29600
2450,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2451,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2452,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2453,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2454,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2455,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2456,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2457,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2458,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2459,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2460,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2461,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2462,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2463,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2464,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2465,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2466,DL,Delta Air Lines Inc.,2001,Y,BOEING,717-200-PSGR,29600
2467,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2468,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2469,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2470,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2471,DL,Delta Air Lines Inc.,2002,Y,BOEING,717-200-PSGR,29600
2472,DL,Delta Air Lines Inc.,1998,Y,BOEING,737-832-PSGR,42132
2473,DL,Delta Air Lines Inc.,1998,Y,BOEING,737-832-PSGR,42132
2474,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2475,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2476,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2477,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2478,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2479,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2480,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2481,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2482,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2483,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2484,DL,Delta Air Lines Inc.,1998,Y,BOEING,737-832-PSGR,42132
2485,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2486,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2487,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2488,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2489,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2490,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2491,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2492,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2493,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2494,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2495,DL,Delta Air Lines Inc.,1998,Y,BOEING,737-832-PSGR,42132
2496,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2497,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2498,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2499,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2500,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2501,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2502,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2503,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2504,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2505,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2506,DL,Delta Air Lines Inc.,1998,Y,BOEING,737-832-PSGR,42132
2507,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2508,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2509,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2510,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2511,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2512,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2513,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2514,DL,Delta Air Lines Inc.,2001,Y,BOEING,737-832-PSGR,42132
2515,DL,Delta Air Lines Inc.,2002,Y,BOEING,737-832-PSGR,42132
2516,DL,Delta Air Lines Inc.,2002,Y,BOEING,737-832-PSGR,42132
2517,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2518,DL,Delta Air Lines Inc.,2002,Y,BOEING,737-832-PSGR,42132
2519,DL,Delta Air Lines Inc.,2002,Y,BOEING,737-832-PSGR,42132
2520,DL,Delta Air Lines Inc.,2010,Y,BOEING,737-832-PSGR,42132
2521,DL,Delta Air Lines Inc.,2010,Y,BOEING,737-832-PSGR,42132
2522,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2523,DL,Delta Air Lines Inc.,2014,Y,BOEING,737-8EH-PSGR,42132
2524,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2525,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2526,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2527,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2528,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2529,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2530,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2531,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2532,DL,Delta Air Lines Inc.,1999,Y,BOEING,737-832-PSGR,42132
2533,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2534,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2535,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2536,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2537,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2538,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2539,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2540,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2541,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2542,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2543,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2544,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2545,DL,Delta Air Lines Inc.,2000,Y,BOEING,737-832-PSGR,42132
2546,DL,Delta Air Lines Inc.,2012,Y,BOEING,737-8EH-PSGR,42132
